,Season,Game_ID,Game_Date,Away_Team,Home_Team,Country,Rounded Viewers
72921,2016-17,21600613,1/16/2017,ATL,NYK,C38,12
72922,2016-17,21600613,1/16/2017,ATL,NYK,C116,139
72923,2016-17,21600613,1/16/2017,ATL,NYK,C62,4
72924,2016-17,21600613,1/16/2017,ATL,NYK,C101,44
72925,2016-17,21600613,1/16/2017,ATL,NYK,C55,1
72926,2016-17,21600613,1/16/2017,ATL,NYK,C190,57
72927,2016-17,21600613,1/16/2017,ATL,NYK,C145,5
72928,2016-17,21600613,1/16/2017,ATL,NYK,C50,157
72929,2016-17,21600613,1/16/2017,ATL,NYK,C28,1
72930,2016-17,21600613,1/16/2017,ATL,NYK,C35,29
72931,2016-17,21600613,1/16/2017,ATL,NYK,C71,69
72932,2016-17,21600613,1/16/2017,ATL,NYK,C182,329
72933,2016-17,21600613,1/16/2017,ATL,NYK,C44,1
72934,2016-17,21600613,1/16/2017,ATL,NYK,C122,234
72935,2016-17,21600613,1/16/2017,ATL,NYK,C31,17
72936,2016-17,21600613,1/16/2017,ATL,NYK,C222,6
72937,2016-17,21600613,1/16/2017,ATL,NYK,C94,8
72938,2016-17,21600613,1/16/2017,ATL,NYK,C213,99
72939,2016-17,21600613,1/16/2017,ATL,NYK,C184,1
72940,2016-17,21600613,1/16/2017,ATL,NYK,C109,1
72941,2016-17,21600613,1/16/2017,ATL,NYK,C7,2
72942,2016-17,21600613,1/16/2017,ATL,NYK,C65,297
72943,2016-17,21600613,1/16/2017,ATL,NYK,C78,1750
72944,2016-17,21600613,1/16/2017,ATL,NYK,C174,2
72945,2016-17,21600613,1/16/2017,ATL,NYK,C13,6
72946,2016-17,21600613,1/16/2017,ATL,NYK,C24,2
72947,2016-17,21600613,1/16/2017,ATL,NYK,C15,1
72948,2016-17,21600613,1/16/2017,ATL,NYK,C3,19
72949,2016-17,21600613,1/16/2017,ATL,NYK,C123,3600
72950,2016-17,21600613,1/16/2017,ATL,NYK,C108,8
72951,2016-17,21600613,1/16/2017,ATL,NYK,C25,1
72952,2016-17,21600613,1/16/2017,ATL,NYK,C12,323
72953,2016-17,21600613,1/16/2017,ATL,NYK,C179,2
72954,2016-17,21600613,1/16/2017,ATL,NYK,C135,15
72955,2016-17,21600613,1/16/2017,ATL,NYK,C21,12
72956,2016-17,21600613,1/16/2017,ATL,NYK,C100,7
72957,2016-17,21600613,1/16/2017,ATL,NYK,C178,4
72958,2016-17,21600613,1/16/2017,ATL,NYK,C136,1
72959,2016-17,21600613,1/16/2017,ATL,NYK,C155,737
72960,2016-17,21600613,1/16/2017,ATL,NYK,C56,153
72961,2016-17,21600613,1/16/2017,ATL,NYK,C85,12
72962,2016-17,21600613,1/16/2017,ATL,NYK,C134,52
72963,2016-17,21600613,1/16/2017,ATL,NYK,C211,196
72964,2016-17,21600613,1/16/2017,ATL,NYK,C90,2
72965,2016-17,21600613,1/16/2017,ATL,NYK,C127,2
72966,2016-17,21600613,1/16/2017,ATL,NYK,C130,134
72967,2016-17,21600613,1/16/2017,ATL,NYK,C219,3
72968,2016-17,21600613,1/16/2017,ATL,NYK,C41,461
72969,2016-17,21600613,1/16/2017,ATL,NYK,C154,1150
72970,2016-17,21600613,1/16/2017,ATL,NYK,C2,7
72971,2016-17,21600613,1/16/2017,ATL,NYK,C143,537
72972,2016-17,21600613,1/16/2017,ATL,NYK,C64,2
72973,2016-17,21600613,1/16/2017,ATL,NYK,C76,14
72974,2016-17,21600613,1/16/2017,ATL,NYK,C40,17
72975,2016-17,21600613,1/16/2017,ATL,NYK,C70,10
72976,2016-17,21600613,1/16/2017,ATL,NYK,C75,299
72977,2016-17,21600613,1/16/2017,ATL,NYK,C105,38
72978,2016-17,21600613,1/16/2017,ATL,NYK,C92,1
72979,2016-17,21600613,1/16/2017,ATL,NYK,C149,4
72980,2016-17,21600613,1/16/2017,ATL,NYK,C218,373
72981,2016-17,21600613,1/16/2017,ATL,NYK,C156,25
72982,2016-17,21600613,1/16/2017,ATL,NYK,C192,1
72983,2016-17,21600613,1/16/2017,ATL,NYK,C16,2
72984,2016-17,21600613,1/16/2017,ATL,NYK,C23,188
72985,2016-17,21600613,1/16/2017,ATL,NYK,C141,94
72986,2016-17,21600613,1/16/2017,ATL,NYK,C103,45
72987,2016-17,21600613,1/16/2017,ATL,NYK,C165,30
72988,2016-17,21600613,1/16/2017,ATL,NYK,C80,83
72989,2016-17,21600613,1/16/2017,ATL,NYK,C104,3
72990,2016-17,21600613,1/16/2017,ATL,NYK,C53,15
72991,2016-17,21600613,1/16/2017,ATL,NYK,C26,4
72992,2016-17,21600613,1/16/2017,ATL,NYK,C140,4
72993,2016-17,21600613,1/16/2017,ATL,NYK,C217,1
72994,2016-17,21600613,1/16/2017,ATL,NYK,C191,309
72995,2016-17,21600613,1/16/2017,ATL,NYK,C45,3
72996,2016-17,21600613,1/16/2017,ATL,NYK,C146,22
72997,2016-17,21600613,1/16/2017,ATL,NYK,C6,7
72998,2016-17,21600613,1/16/2017,ATL,NYK,C203,10
72999,2016-17,21600613,1/16/2017,ATL,NYK,C54,7
73000,2016-17,21600613,1/16/2017,ATL,NYK,C22,1
73001,2016-17,21600613,1/16/2017,ATL,NYK,C57,2
73002,2016-17,21600613,1/16/2017,ATL,NYK,C186,1
73003,2016-17,21600613,1/16/2017,ATL,NYK,C215,493
73004,2016-17,21600613,1/16/2017,ATL,NYK,C144,6
73005,2016-17,21600613,1/16/2017,ATL,NYK,C95,2
73006,2016-17,21600613,1/16/2017,ATL,NYK,C9,316
73007,2016-17,21600613,1/16/2017,ATL,NYK,C133,8
73008,2016-17,21600613,1/16/2017,ATL,NYK,C18,15
73009,2016-17,21600613,1/16/2017,ATL,NYK,C160,1
73010,2016-17,21600613,1/16/2017,ATL,NYK,C72,328
73011,2016-17,21600613,1/16/2017,ATL,NYK,C132,5
73012,2016-17,21600613,1/16/2017,ATL,NYK,C120,1
73013,2016-17,21600613,1/16/2017,ATL,NYK,C97,29
73014,2016-17,21600613,1/16/2017,ATL,NYK,C107,2
73015,2016-17,21600613,1/16/2017,ATL,NYK,C83,43
73016,2016-17,21600613,1/16/2017,ATL,NYK,C47,767
73017,2016-17,21600613,1/16/2017,ATL,NYK,C117,625
73018,2016-17,21600613,1/16/2017,ATL,NYK,C10,177
73019,2016-17,21600613,1/16/2017,ATL,NYK,C158,49
73020,2016-17,21600613,1/16/2017,ATL,NYK,C98,6
73021,2016-17,21600613,1/16/2017,ATL,NYK,C8,143
73022,2016-17,21600613,1/16/2017,ATL,NYK,C225,248
73023,2016-17,21600613,1/16/2017,ATL,NYK,C27,3
73024,2016-17,21600613,1/16/2017,ATL,NYK,C110,2
73025,2016-17,21600613,1/16/2017,ATL,NYK,C96,1
73026,2016-17,21600613,1/16/2017,ATL,NYK,C17,1
73027,2016-17,21600613,1/16/2017,ATL,NYK,C77,80
73028,2016-17,21600613,1/16/2017,ATL,NYK,C20,6
73029,2016-17,21600613,1/16/2017,ATL,NYK,C131,77
73030,2016-17,21600613,1/16/2017,ATL,NYK,C147,1
73031,2016-17,21600613,1/16/2017,ATL,NYK,C150,240
73032,2016-17,21600613,1/16/2017,ATL,NYK,C209,31
73033,2016-17,21600613,1/16/2017,ATL,NYK,C68,15
73034,2016-17,21600613,1/16/2017,ATL,NYK,C162,36
73035,2016-17,21600613,1/16/2017,ATL,NYK,C185,1670
73036,2016-17,21600613,1/16/2017,ATL,NYK,C210,6
73037,2016-17,21600613,1/16/2017,ATL,NYK,C86,535
73038,2016-17,21600613,1/16/2017,ATL,NYK,C33,740
73039,2016-17,21600613,1/16/2017,ATL,NYK,C129,1
73040,2016-17,21600613,1/16/2017,ATL,NYK,C49,932
73041,2016-17,21600613,1/16/2017,ATL,NYK,C30,10
73042,2016-17,21600613,1/16/2017,ATL,NYK,C69,135
73043,2016-17,21600613,1/16/2017,ATL,NYK,C153,14
73044,2016-17,21600613,1/16/2017,ATL,NYK,C157,5
73045,2016-17,21600613,1/16/2017,ATL,NYK,C207,339
73046,2016-17,21600613,1/16/2017,ATL,NYK,C61,1
73047,2016-17,21600613,1/16/2017,ATL,NYK,C102,3
73048,2016-17,21600613,1/16/2017,ATL,NYK,C152,46
73049,2016-17,21600613,1/16/2017,ATL,NYK,C79,164
73050,2016-17,21600613,1/16/2017,ATL,NYK,C114,1660
73051,2016-17,21600613,1/16/2017,ATL,NYK,C106,320
73052,2016-17,21600613,1/16/2017,ATL,NYK,C181,379
73053,2016-17,21600613,1/16/2017,ATL,NYK,C202,66
73054,2016-17,21600613,1/16/2017,ATL,NYK,C32,5
73055,2016-17,21600613,1/16/2017,ATL,NYK,C168,11
73056,2016-17,21600613,1/16/2017,ATL,NYK,C137,1
73057,2016-17,21600613,1/16/2017,ATL,NYK,C34,1
73058,2016-17,21600613,1/16/2017,ATL,NYK,C4,2
76239,2016-17,21600638,1/19/2017,WAS,NYK,C19,1
76240,2016-17,21600638,1/19/2017,WAS,NYK,C113,8
76241,2016-17,21600638,1/19/2017,WAS,NYK,C163,3
76242,2016-17,21600638,1/19/2017,WAS,NYK,C73,1
76243,2016-17,21600638,1/19/2017,WAS,NYK,C128,2
76244,2016-17,21600638,1/19/2017,WAS,NYK,C208,172
76245,2016-17,21600638,1/19/2017,WAS,NYK,C67,1
76246,2016-17,21600638,1/19/2017,WAS,NYK,C177,4
76247,2016-17,21600638,1/19/2017,WAS,NYK,C171,4
76248,2016-17,21600638,1/19/2017,WAS,NYK,C176,4600
76249,2016-17,21600638,1/19/2017,WAS,NYK,C124,69
76250,2016-17,21600638,1/19/2017,WAS,NYK,C189,3
76251,2016-17,21600638,1/19/2017,WAS,NYK,C224,13
76252,2016-17,21600638,1/19/2017,WAS,NYK,C51,2
76253,2016-17,21600638,1/19/2017,WAS,NYK,C42,1
76254,2016-17,21600638,1/19/2017,WAS,NYK,C212,13
76255,2016-17,21600638,1/19/2017,WAS,NYK,C201,7
76256,2016-17,21600638,1/19/2017,WAS,NYK,C199,114
76257,2016-17,21600638,1/19/2017,WAS,NYK,C166,1
76258,2016-17,21600638,1/19/2017,WAS,NYK,C139,2
76259,2016-17,21600638,1/19/2017,WAS,NYK,C14,16
76260,2016-17,21600638,1/19/2017,WAS,NYK,C183,994
76261,2016-17,21600638,1/19/2017,WAS,NYK,C99,6
76262,2016-17,21600638,1/19/2017,WAS,NYK,C91,27
76263,2016-17,21600638,1/19/2017,WAS,NYK,C59,6
76264,2016-17,21600638,1/19/2017,WAS,NYK,C169,432
76265,2016-17,21600638,1/19/2017,WAS,NYK,C38,15
76266,2016-17,21600638,1/19/2017,WAS,NYK,C116,144
76267,2016-17,21600638,1/19/2017,WAS,NYK,C62,3
76268,2016-17,21600638,1/19/2017,WAS,NYK,C101,49
76269,2016-17,21600638,1/19/2017,WAS,NYK,C190,52
76270,2016-17,21600638,1/19/2017,WAS,NYK,C145,1
76271,2016-17,21600638,1/19/2017,WAS,NYK,C50,64
76272,2016-17,21600638,1/19/2017,WAS,NYK,C35,9
76273,2016-17,21600638,1/19/2017,WAS,NYK,C71,41
76274,2016-17,21600638,1/19/2017,WAS,NYK,C182,112
76275,2016-17,21600638,1/19/2017,WAS,NYK,C44,1
76276,2016-17,21600638,1/19/2017,WAS,NYK,C122,173
76277,2016-17,21600638,1/19/2017,WAS,NYK,C31,28
76278,2016-17,21600638,1/19/2017,WAS,NYK,C222,2
76279,2016-17,21600638,1/19/2017,WAS,NYK,C94,11
76280,2016-17,21600638,1/19/2017,WAS,NYK,C213,20
76281,2016-17,21600638,1/19/2017,WAS,NYK,C65,60
76282,2016-17,21600638,1/19/2017,WAS,NYK,C78,546
76283,2016-17,21600638,1/19/2017,WAS,NYK,C174,4
76284,2016-17,21600638,1/19/2017,WAS,NYK,C13,7
76285,2016-17,21600638,1/19/2017,WAS,NYK,C3,8
76286,2016-17,21600638,1/19/2017,WAS,NYK,C123,627
76287,2016-17,21600638,1/19/2017,WAS,NYK,C108,6
76288,2016-17,21600638,1/19/2017,WAS,NYK,C12,137
76289,2016-17,21600638,1/19/2017,WAS,NYK,C37,1
76290,2016-17,21600638,1/19/2017,WAS,NYK,C179,5
76291,2016-17,21600638,1/19/2017,WAS,NYK,C135,12
76292,2016-17,21600638,1/19/2017,WAS,NYK,C21,10
76293,2016-17,21600638,1/19/2017,WAS,NYK,C100,3
76294,2016-17,21600638,1/19/2017,WAS,NYK,C159,1
76295,2016-17,21600638,1/19/2017,WAS,NYK,C136,1
76296,2016-17,21600638,1/19/2017,WAS,NYK,C66,7
76297,2016-17,21600638,1/19/2017,WAS,NYK,C155,919
76298,2016-17,21600638,1/19/2017,WAS,NYK,C56,37
76299,2016-17,21600638,1/19/2017,WAS,NYK,C85,4
76300,2016-17,21600638,1/19/2017,WAS,NYK,C134,25
76301,2016-17,21600638,1/19/2017,WAS,NYK,C211,230
76302,2016-17,21600638,1/19/2017,WAS,NYK,C130,72
76303,2016-17,21600638,1/19/2017,WAS,NYK,C219,1
76304,2016-17,21600638,1/19/2017,WAS,NYK,C41,153
76305,2016-17,21600638,1/19/2017,WAS,NYK,C154,355
76306,2016-17,21600638,1/19/2017,WAS,NYK,C2,13
76307,2016-17,21600638,1/19/2017,WAS,NYK,C143,589
76308,2016-17,21600638,1/19/2017,WAS,NYK,C64,2
76309,2016-17,21600638,1/19/2017,WAS,NYK,C76,3
76310,2016-17,21600638,1/19/2017,WAS,NYK,C40,15
76311,2016-17,21600638,1/19/2017,WAS,NYK,C70,3
76312,2016-17,21600638,1/19/2017,WAS,NYK,C75,484
76313,2016-17,21600638,1/19/2017,WAS,NYK,C105,18
76314,2016-17,21600638,1/19/2017,WAS,NYK,C149,5
76315,2016-17,21600638,1/19/2017,WAS,NYK,C218,178
76316,2016-17,21600638,1/19/2017,WAS,NYK,C156,3
76317,2016-17,21600638,1/19/2017,WAS,NYK,C16,1
76318,2016-17,21600638,1/19/2017,WAS,NYK,C23,35
76319,2016-17,21600638,1/19/2017,WAS,NYK,C141,17
76320,2016-17,21600638,1/19/2017,WAS,NYK,C103,50
76321,2016-17,21600638,1/19/2017,WAS,NYK,C165,18
76322,2016-17,21600638,1/19/2017,WAS,NYK,C80,81
76323,2016-17,21600638,1/19/2017,WAS,NYK,C104,2
76324,2016-17,21600638,1/19/2017,WAS,NYK,C53,3
76325,2016-17,21600638,1/19/2017,WAS,NYK,C26,9
76326,2016-17,21600638,1/19/2017,WAS,NYK,C140,1
76327,2016-17,21600638,1/19/2017,WAS,NYK,C191,392
76328,2016-17,21600638,1/19/2017,WAS,NYK,C161,1
76329,2016-17,21600638,1/19/2017,WAS,NYK,C146,21
76330,2016-17,21600638,1/19/2017,WAS,NYK,C6,6
76331,2016-17,21600638,1/19/2017,WAS,NYK,C203,4
76332,2016-17,21600638,1/19/2017,WAS,NYK,C22,2
76333,2016-17,21600638,1/19/2017,WAS,NYK,C186,1
76334,2016-17,21600638,1/19/2017,WAS,NYK,C215,152
76335,2016-17,21600638,1/19/2017,WAS,NYK,C144,6
76336,2016-17,21600638,1/19/2017,WAS,NYK,C95,2
76337,2016-17,21600638,1/19/2017,WAS,NYK,C9,295
76338,2016-17,21600638,1/19/2017,WAS,NYK,C133,8
76339,2016-17,21600638,1/19/2017,WAS,NYK,C18,6
76340,2016-17,21600638,1/19/2017,WAS,NYK,C72,103
76341,2016-17,21600638,1/19/2017,WAS,NYK,C132,1
76342,2016-17,21600638,1/19/2017,WAS,NYK,C97,35
76343,2016-17,21600638,1/19/2017,WAS,NYK,C107,5
76344,2016-17,21600638,1/19/2017,WAS,NYK,C83,33
76345,2016-17,21600638,1/19/2017,WAS,NYK,C47,772
76346,2016-17,21600638,1/19/2017,WAS,NYK,C117,279
76347,2016-17,21600638,1/19/2017,WAS,NYK,C10,103
76348,2016-17,21600638,1/19/2017,WAS,NYK,C158,14
76349,2016-17,21600638,1/19/2017,WAS,NYK,C98,2
76350,2016-17,21600638,1/19/2017,WAS,NYK,C8,30
76351,2016-17,21600638,1/19/2017,WAS,NYK,C225,86
76352,2016-17,21600638,1/19/2017,WAS,NYK,C27,7
76353,2016-17,21600638,1/19/2017,WAS,NYK,C110,1
76354,2016-17,21600638,1/19/2017,WAS,NYK,C194,2
76355,2016-17,21600638,1/19/2017,WAS,NYK,C17,1
76356,2016-17,21600638,1/19/2017,WAS,NYK,C77,43
76357,2016-17,21600638,1/19/2017,WAS,NYK,C20,2
76358,2016-17,21600638,1/19/2017,WAS,NYK,C131,51
76359,2016-17,21600638,1/19/2017,WAS,NYK,C147,2
76360,2016-17,21600638,1/19/2017,WAS,NYK,C150,318
76361,2016-17,21600638,1/19/2017,WAS,NYK,C209,13
76362,2016-17,21600638,1/19/2017,WAS,NYK,C68,3
76363,2016-17,21600638,1/19/2017,WAS,NYK,C162,12
76364,2016-17,21600638,1/19/2017,WAS,NYK,C185,525
76365,2016-17,21600638,1/19/2017,WAS,NYK,C210,4
76366,2016-17,21600638,1/19/2017,WAS,NYK,C119,1
76367,2016-17,21600638,1/19/2017,WAS,NYK,C86,136
76368,2016-17,21600638,1/19/2017,WAS,NYK,C33,133
76369,2016-17,21600638,1/19/2017,WAS,NYK,C49,896
76370,2016-17,21600638,1/19/2017,WAS,NYK,C30,3
76371,2016-17,21600638,1/19/2017,WAS,NYK,C69,164
76372,2016-17,21600638,1/19/2017,WAS,NYK,C153,20
76373,2016-17,21600638,1/19/2017,WAS,NYK,C157,3
76374,2016-17,21600638,1/19/2017,WAS,NYK,C207,112
76375,2016-17,21600638,1/19/2017,WAS,NYK,C61,3
76376,2016-17,21600638,1/19/2017,WAS,NYK,C102,2
76377,2016-17,21600638,1/19/2017,WAS,NYK,C152,14
76378,2016-17,21600638,1/19/2017,WAS,NYK,C79,72
76379,2016-17,21600638,1/19/2017,WAS,NYK,C114,794
76380,2016-17,21600638,1/19/2017,WAS,NYK,C106,298
76381,2016-17,21600638,1/19/2017,WAS,NYK,C181,277
76382,2016-17,21600638,1/19/2017,WAS,NYK,C202,77
76383,2016-17,21600638,1/19/2017,WAS,NYK,C32,13
76384,2016-17,21600638,1/19/2017,WAS,NYK,C168,19
76385,2016-17,21600638,1/19/2017,WAS,NYK,C137,3
78061,2016-17,21600654,1/21/2017,PHX,NYK,C113,9
78062,2016-17,21600654,1/21/2017,PHX,NYK,C193,2
78063,2016-17,21600654,1/21/2017,PHX,NYK,C163,7
78064,2016-17,21600654,1/21/2017,PHX,NYK,C128,3
78065,2016-17,21600654,1/21/2017,PHX,NYK,C208,130
78066,2016-17,21600654,1/21/2017,PHX,NYK,C177,4
78067,2016-17,21600654,1/21/2017,PHX,NYK,C176,4400
78068,2016-17,21600654,1/21/2017,PHX,NYK,C124,103
78069,2016-17,21600654,1/21/2017,PHX,NYK,C189,1
78070,2016-17,21600654,1/21/2017,PHX,NYK,C224,13
78071,2016-17,21600654,1/21/2017,PHX,NYK,C51,6
78072,2016-17,21600654,1/21/2017,PHX,NYK,C212,8
78073,2016-17,21600654,1/21/2017,PHX,NYK,C201,8
78074,2016-17,21600654,1/21/2017,PHX,NYK,C199,165
78075,2016-17,21600654,1/21/2017,PHX,NYK,C166,2
78076,2016-17,21600654,1/21/2017,PHX,NYK,C139,3
78077,2016-17,21600654,1/21/2017,PHX,NYK,C14,15
78078,2016-17,21600654,1/21/2017,PHX,NYK,C183,667
78079,2016-17,21600654,1/21/2017,PHX,NYK,C99,2
78080,2016-17,21600654,1/21/2017,PHX,NYK,C91,29
78081,2016-17,21600654,1/21/2017,PHX,NYK,C48,1
78082,2016-17,21600654,1/21/2017,PHX,NYK,C59,8
78083,2016-17,21600654,1/21/2017,PHX,NYK,C169,1130
78084,2016-17,21600654,1/21/2017,PHX,NYK,C38,11
78085,2016-17,21600654,1/21/2017,PHX,NYK,C116,130
78086,2016-17,21600654,1/21/2017,PHX,NYK,C62,7
78087,2016-17,21600654,1/21/2017,PHX,NYK,C101,35
78088,2016-17,21600654,1/21/2017,PHX,NYK,C63,1
78089,2016-17,21600654,1/21/2017,PHX,NYK,C190,30
78090,2016-17,21600654,1/21/2017,PHX,NYK,C145,2
78091,2016-17,21600654,1/21/2017,PHX,NYK,C50,85
78092,2016-17,21600654,1/21/2017,PHX,NYK,C35,10
78093,2016-17,21600654,1/21/2017,PHX,NYK,C71,22
78094,2016-17,21600654,1/21/2017,PHX,NYK,C182,126
78095,2016-17,21600654,1/21/2017,PHX,NYK,C44,1
78096,2016-17,21600654,1/21/2017,PHX,NYK,C122,135
78097,2016-17,21600654,1/21/2017,PHX,NYK,C31,15
78098,2016-17,21600654,1/21/2017,PHX,NYK,C222,3
78099,2016-17,21600654,1/21/2017,PHX,NYK,C94,8
78100,2016-17,21600654,1/21/2017,PHX,NYK,C213,37
78101,2016-17,21600654,1/21/2017,PHX,NYK,C223,1
78102,2016-17,21600654,1/21/2017,PHX,NYK,C7,2
78103,2016-17,21600654,1/21/2017,PHX,NYK,C65,70
78104,2016-17,21600654,1/21/2017,PHX,NYK,C78,708
78105,2016-17,21600654,1/21/2017,PHX,NYK,C174,3
78106,2016-17,21600654,1/21/2017,PHX,NYK,C13,6
78107,2016-17,21600654,1/21/2017,PHX,NYK,C3,11
78108,2016-17,21600654,1/21/2017,PHX,NYK,C123,969
78109,2016-17,21600654,1/21/2017,PHX,NYK,C108,3
78110,2016-17,21600654,1/21/2017,PHX,NYK,C12,155
78111,2016-17,21600654,1/21/2017,PHX,NYK,C37,1
78112,2016-17,21600654,1/21/2017,PHX,NYK,C179,4
78113,2016-17,21600654,1/21/2017,PHX,NYK,C135,11
78114,2016-17,21600654,1/21/2017,PHX,NYK,C21,5
78115,2016-17,21600654,1/21/2017,PHX,NYK,C100,4
78116,2016-17,21600654,1/21/2017,PHX,NYK,C159,1
78117,2016-17,21600654,1/21/2017,PHX,NYK,C178,1
78118,2016-17,21600654,1/21/2017,PHX,NYK,C136,3
78119,2016-17,21600654,1/21/2017,PHX,NYK,C66,5
78120,2016-17,21600654,1/21/2017,PHX,NYK,C155,861
78121,2016-17,21600654,1/21/2017,PHX,NYK,C56,71
78122,2016-17,21600654,1/21/2017,PHX,NYK,C85,6
78123,2016-17,21600654,1/21/2017,PHX,NYK,C134,28
78124,2016-17,21600654,1/21/2017,PHX,NYK,C211,242
78125,2016-17,21600654,1/21/2017,PHX,NYK,C90,1
78126,2016-17,21600654,1/21/2017,PHX,NYK,C130,71
78127,2016-17,21600654,1/21/2017,PHX,NYK,C219,1
78128,2016-17,21600654,1/21/2017,PHX,NYK,C41,198
78129,2016-17,21600654,1/21/2017,PHX,NYK,C154,529
78130,2016-17,21600654,1/21/2017,PHX,NYK,C2,5
78131,2016-17,21600654,1/21/2017,PHX,NYK,C143,654
78132,2016-17,21600654,1/21/2017,PHX,NYK,C64,1
78133,2016-17,21600654,1/21/2017,PHX,NYK,C76,1
78134,2016-17,21600654,1/21/2017,PHX,NYK,C40,12
78135,2016-17,21600654,1/21/2017,PHX,NYK,C70,3
78136,2016-17,21600654,1/21/2017,PHX,NYK,C75,329
78137,2016-17,21600654,1/21/2017,PHX,NYK,C105,11
78138,2016-17,21600654,1/21/2017,PHX,NYK,C92,1
78139,2016-17,21600654,1/21/2017,PHX,NYK,C149,6
78140,2016-17,21600654,1/21/2017,PHX,NYK,C218,284
78141,2016-17,21600654,1/21/2017,PHX,NYK,C156,8
78142,2016-17,21600654,1/21/2017,PHX,NYK,C16,1
78143,2016-17,21600654,1/21/2017,PHX,NYK,C23,69
78144,2016-17,21600654,1/21/2017,PHX,NYK,C141,40
78145,2016-17,21600654,1/21/2017,PHX,NYK,C103,36
78146,2016-17,21600654,1/21/2017,PHX,NYK,C165,24
78147,2016-17,21600654,1/21/2017,PHX,NYK,C80,80
78148,2016-17,21600654,1/21/2017,PHX,NYK,C104,1
78149,2016-17,21600654,1/21/2017,PHX,NYK,C53,6
78150,2016-17,21600654,1/21/2017,PHX,NYK,C26,6
78151,2016-17,21600654,1/21/2017,PHX,NYK,C140,3
78152,2016-17,21600654,1/21/2017,PHX,NYK,C191,295
78153,2016-17,21600654,1/21/2017,PHX,NYK,C146,10
78154,2016-17,21600654,1/21/2017,PHX,NYK,C6,7
78155,2016-17,21600654,1/21/2017,PHX,NYK,C203,6
78156,2016-17,21600654,1/21/2017,PHX,NYK,C54,2
78157,2016-17,21600654,1/21/2017,PHX,NYK,C22,1
78158,2016-17,21600654,1/21/2017,PHX,NYK,C186,2
78159,2016-17,21600654,1/21/2017,PHX,NYK,C215,202
78160,2016-17,21600654,1/21/2017,PHX,NYK,C144,3
78161,2016-17,21600654,1/21/2017,PHX,NYK,C95,3
78162,2016-17,21600654,1/21/2017,PHX,NYK,C9,334
78163,2016-17,21600654,1/21/2017,PHX,NYK,C133,5
78164,2016-17,21600654,1/21/2017,PHX,NYK,C18,6
78165,2016-17,21600654,1/21/2017,PHX,NYK,C160,1
78166,2016-17,21600654,1/21/2017,PHX,NYK,C72,141
78167,2016-17,21600654,1/21/2017,PHX,NYK,C132,2
78168,2016-17,21600654,1/21/2017,PHX,NYK,C120,1
78169,2016-17,21600654,1/21/2017,PHX,NYK,C206,1
78170,2016-17,21600654,1/21/2017,PHX,NYK,C97,20
78171,2016-17,21600654,1/21/2017,PHX,NYK,C107,2
78172,2016-17,21600654,1/21/2017,PHX,NYK,C83,22
78173,2016-17,21600654,1/21/2017,PHX,NYK,C47,673
78174,2016-17,21600654,1/21/2017,PHX,NYK,C117,191
78175,2016-17,21600654,1/21/2017,PHX,NYK,C10,117
78176,2016-17,21600654,1/21/2017,PHX,NYK,C158,18
78177,2016-17,21600654,1/21/2017,PHX,NYK,C98,3
78178,2016-17,21600654,1/21/2017,PHX,NYK,C8,59
78179,2016-17,21600654,1/21/2017,PHX,NYK,C225,93
78180,2016-17,21600654,1/21/2017,PHX,NYK,C27,3
78181,2016-17,21600654,1/21/2017,PHX,NYK,C110,3
78182,2016-17,21600654,1/21/2017,PHX,NYK,C194,1
78183,2016-17,21600654,1/21/2017,PHX,NYK,C96,1
78184,2016-17,21600654,1/21/2017,PHX,NYK,C17,1
78185,2016-17,21600654,1/21/2017,PHX,NYK,C77,26
78186,2016-17,21600654,1/21/2017,PHX,NYK,C20,6
78187,2016-17,21600654,1/21/2017,PHX,NYK,C131,46
78188,2016-17,21600654,1/21/2017,PHX,NYK,C150,354
78189,2016-17,21600654,1/21/2017,PHX,NYK,C209,15
78190,2016-17,21600654,1/21/2017,PHX,NYK,C68,8
78191,2016-17,21600654,1/21/2017,PHX,NYK,C162,13
78192,2016-17,21600654,1/21/2017,PHX,NYK,C185,745
78193,2016-17,21600654,1/21/2017,PHX,NYK,C210,3
78194,2016-17,21600654,1/21/2017,PHX,NYK,C86,203
78195,2016-17,21600654,1/21/2017,PHX,NYK,C33,224
78196,2016-17,21600654,1/21/2017,PHX,NYK,C129,1
78197,2016-17,21600654,1/21/2017,PHX,NYK,C49,757
78198,2016-17,21600654,1/21/2017,PHX,NYK,C30,1
78199,2016-17,21600654,1/21/2017,PHX,NYK,C69,147
78200,2016-17,21600654,1/21/2017,PHX,NYK,C153,13
78201,2016-17,21600654,1/21/2017,PHX,NYK,C157,1
78202,2016-17,21600654,1/21/2017,PHX,NYK,C207,127
78203,2016-17,21600654,1/21/2017,PHX,NYK,C61,2
78204,2016-17,21600654,1/21/2017,PHX,NYK,C102,2
78205,2016-17,21600654,1/21/2017,PHX,NYK,C152,16
78206,2016-17,21600654,1/21/2017,PHX,NYK,C79,70
78207,2016-17,21600654,1/21/2017,PHX,NYK,C114,854
78208,2016-17,21600654,1/21/2017,PHX,NYK,C106,249
78209,2016-17,21600654,1/21/2017,PHX,NYK,C181,251
78210,2016-17,21600654,1/21/2017,PHX,NYK,C202,59
78211,2016-17,21600654,1/21/2017,PHX,NYK,C197,1
